FilingDate,0,1.2466700077056885,2.6766700744628906,0.7633330225944519,0.1166670024394989,Date de dép6t:,0,2.0566699504852295,2.680000066757202,0.5899999737739563,0.08666659891605377,09.12.2008
AbstractFL,0,0.9466670155525208,5.386670112609863,0.21666699647903442,0.12999999523162842,(57),0,1.466670036315918,5.396669864654541,2.3833301067352295,0.09000000357627869,L’inventi0n concerne un distributeur automati
RepresentiveFL,0,4.426670074462891,4.016670227050781,0.613332986831665,0.08999969810247421,Mandataire:,0,5.096670150756836,4.016670227050781,0.9966660141944885,0.10999999940395355,"Kiehl, Hubert etal"
Classification,0,4.429999828338623,1.8533300161361694,0.3233340084552765,0.09000000357627869,Int Cl.:,0,4.423329830169678,1.9933300018310547,0.9900000095367432,0.1033329963684082,A47J 31/40 (2””6·”’)
PublicationDate,0,1.2466700077056885,1.8566700220108032,1.0366699695587158,0.1166670024394989,Date de publication:,0,1.2433300018310547,2.023329973220825,0.586667001247406,0.08666659891605377,17.06.2009
ApplicationNumber,0,1.2466700077056885,2.346669912338257,0.9366670250892639,0.1166670024394989,Numéro de dép6t:,0,2.2300000190734863,2.3499999046325684,0.6233329772949219,0.08666680008172989,08356151.4
ApplicantFL,0,1.2466700077056885,4.510000228881836,0.636667013168335,0.08999969810247421,Demandeur:,0,1.936669945716858,4.510000228881836,0.4966669976711273,0.08999969810247421,SEB S.A.
TitleFL,-1,0.0,0.0,0.0,0.0,,0,1.399999976158142,5.033329963684082,4.860000133514404,0.1333329975605011,Machine a café automatique munie d’un distributeur automatique de mouture
InventorFL,0,4.429999828338623,3.033329963684082,0.5699999928474426,0.08999989926815033,lnventeurs:,0,4.426670074462891,3.1966700553894043,0.8100000023841858,0.10999999940395355,"Lebuffe, Gilles"
PublicationNumber,-1,0.0,0.0,0.0,0.0,,0,5.546669960021973,1.1100000143051147,1.5666699409484863,0.163332998752594,EP 2 070 453 A1
Priority,0,1.25,4.183330059051514,0.38999998569488525,0.0900001972913742,Prioritéz,0,1.7333300113677979,4.183330059051514,1.323330044746399,0.0900001972913742,11.12.2007 FR 0708607
