TextLineBlockCommon,0,0.949999988079071,1.2533299922943115,0.2199999988079071,0.12999999523162842,(19),[B@220fee85
TextLineBlockCommon,0,1.940000057220459,1.0166699886322021,1.3899999856948853,0.1166670024394989,Européiisches Patentamt,[B@43f46f3b
TextLineBlockCommon,0,3.7699999809265137,1.0166699886322021,1.7699999809265137,0.11999999731779099,(11) Veriiffentlichungsnummer:,[B@64b2ad57
TextLineBlockCommon,0,1.940000057220459,1.2666699886322021,1.3166699409484863,0.1166670024394989,European Patent Office,[B@e925e67
TextLineBlockCommon,0,3.7699999809265137,1.2666699886322021,1.3966699838638306,0.1166670024394989,(11) Publication number:,[B@2b73c3aa
TextLineBlockCommon,0,1.936669945716858,1.5133299827575684,1.6066700220108032,0.11999999731779099,Office européen des brevets,[B@3d32e42f
TextLineBlockCommon,0,3.7699999809265137,1.5299999713897705,1.5766700506210327,0.11999999731779099,(11) Numérg de pub|icati°n;,[B@5822e90c
TextLineBlockCommon,0,1.9033299684524536,3.7300000190734863,4.056670188903809,0.18333299458026886,Internationale Anmeldung veroffentlicht durch die,[B@5bf24008
TextLineBlockCommon,0,1.8866699934005737,4.073329925537109,4.916669845581055,0.1899999976158142,Weltorganisation fur geistiges Eigentum unter der Nummer:,[B@7d49fc60
TextLineBlockCommon,0,2.2633299827575684,4.573329925537109,2.9000000953674316,0.18666699528694153,WO 02034355 (art. 158 des EPU).,[B@45842e3
TextLineBlockCommon,0,1.9033299684524536,5.306670188903809,3.916670083999634,0.18666599690914154,International application published by the World,[B@3e8f474f
TextLineBlockCommon,0,1.9033299684524536,5.650000095367432,4.016670227050781,0.18666599690914154,Intellectual Property Organisation under number:,[B@3092b39f
TextLineBlockCommon,0,2.259999990463257,6.150000095367432,3.0666699409484863,0.18666599690914154,WO 02034355 (art. 158 of the EPC).,[B@6f4ea4a2
TextLineBlockCommon,0,1.8966699838638306,6.880000114440918,4.150000095367432,0.18666599690914154,Demande internationale publiee par l’Organisation,[B@141ac0c5
TextLineBlockCommon,0,1.8966699838638306,7.223330020904541,3.3933300971984863,0.18333299458026886,l\/Iondiale de la Propriete sous le numero:,[B@6865cfd2
TextLineBlockCommon,0,2.259999990463257,7.723330020904541,3.0033299922943115,0.18666599690914154,WO 02034355 (art. 158 de la CBE).,[B@742f1989
