FilingDate,0,1.3033299446105957,3.2100000381469727,1.4166699647903442,0.10999999940395355,International Filing Date:,0,2.609999895095825,3.3566699028015137,1.6100000143051147,0.11333300173282623,18 December 2002 (18.12.2002)
AbstractFL,0,1.2699999809265137,9.743330001831055,0.49333301186561584,0.08666709810495377,Abstract:,0,1.8200000524520874,9.739999771118164,5.763329982757568,0.1166670024394989,A method for producing organically bonded abrasive article includes combining an abrasive grain component and a
Classification,0,1.3033299446105957,2.3866701126098633,1.9033299684524536,0.0966665968298912,International Patent Classification?,0,3.583329916000366,2.3866701126098633,0.6333330273628235,0.11333300173282623,"B24D 3/00,"
RepresentiveFL,-1,0.0,0.0,0.0,0.0,,0,4.659999847412109,2.8933300971984863,2.9200000762939453,0.11333300173282623,"Agents: PORTER, Mary, E. et al.; Saint-Gobain Cor"
PublicationDate,0,1.4066699743270874,1.8433300256729126,2.083329916000366,0.12333299964666367,(43) International Publication Date,0,1.573330044746399,2.0,1.7466700077056885,0.13666699826717377,7 August 2003 (07.08.2003)
ApplicationNumber,0,1.3033299446105957,2.8766698837280273,1.8633300065994263,0.10999999940395355,International Application Number:,0,3.3299999237060547,2.8733301162719727,0.8933330178260803,0.0900001972913742,PCT/US02/40692
TitleFL,0,1.2733299732208252,9.393329620361328,0.27333301305770874,0.08666609972715378,Title:,0,1.6066700220108032,9.390000343322754,3.39667010307312,0.08999919891357422,METHOD FOR MAKING RESIN BONDED ABRASIVE TOOLS
ApplicantFL,0,1.2999999523162842,4.836669921875,0.5566669702529907,0.10999999940395355,Applicant:,0,2.076669931411743,4.833330154418945,2.1433300971984863,0.10666699707508087,"SAINT-GOBAIN ABRASIVES, INC."
InventorFL,0,4.663330078125,2.4000000953674316,0.4866670072078705,0.08666659891605377,Inventor:,0,5.246669769287109,2.39667010307312,1.059999942779541,0.10666699707508087,"SIMON, Mark, W.;"
PublicationNumber,0,5.013329982757568,1.8300000429153442,2.2966699600219727,0.12333299964666367,(10) International Publication Number,0,5.263329982757568,1.9900000095367432,1.776669979095459,0.15333299338817596,WO 03/064111 A1
Priority,0,1.3033299446105957,4.356669902801514,0.7433329820632935,0.10999999940395355,Priority Data:,0,1.313330054283142,4.503330230712891,0.550000011920929,0.1033329963684082,"10/060,982"
