FilingDate,0,1.2999999523162842,3.246666669845581,1.3600001335144043,0.1099998950958252,International Filing Date:,0,2.9033334255218506,3.243333339691162,1.31333327293396,0.11333322525024414,31 July 2002 (31.07.2002)
AbstractFL,0,5.176666736602783,7.426666736602783,0.7399997711181641,0.1100001335144043,(57) Abstract:,0,6.046666622161865,7.423333168029785,1.5366668701171875,0.11333370208740234,A nozzle assembly (20) and
RepresentiveFL,-1,0.0,0.0,0.0,0.0,,0,4.383333206176758,2.876666784286499,3.193333387374878,0.1133333370089531,"(74) Agents: PORTER, Mary, E. et al.; Saint-Gobain Cor"
Classification,0,1.2999999523162842,2.390000104904175,1.9033334255218506,0.09666657447814941,International Patent Classiiicati0n’:,0,3.5199999809265137,2.386666774749756,0.6933331489562988,0.1099998950958252,"B24B 55/02,"
PublicationDate,0,1.403333306312561,1.846666693687439,2.0833334922790527,0.12333333492279053,(43) international Pnnitnattnn nate,0,1.4533333778381348,2.003333330154419,1.9800000190734863,0.13666677474975586,27 February 2003 (27.02.2003)
ApplicationNumber,0,1.2999999523162842,2.8966667652130127,1.8633334636688232,0.1099998950958252,International Application Number:,0,3.3266665935516357,2.890000104904175,0.8900001049041748,0.08999991416931152,PCT/US02/24256
ApplicantFL,0,1.2966666221618652,4.936666488647461,0.5566667318344116,0.1100001335144043,Applicant:,0,2.073333263397217,4.929999828338623,2.1433334350585938,0.1100001335144043,"SAINT-GOBAIN ABRASIVES, INC."
TitleFL,0,1.2766666412353516,7.079999923706055,0.2733333110809326,0.08666658401489258,Title:,0,1.6133333444595337,7.073333263397217,3.323333263397217,0.09000015258789062,COHERENT JET NOZZLES FOR GRINDING APPLICATIONS
InventorFL,0,4.383333206176758,2.3933334350585938,0.7633333206176758,0.11333322525024414,(72) Inventor:,0,5.206666469573975,2.3933334350585938,1.1633334159851074,0.10666656494140625,"WEBSTER, John, A.;"
PublicationNumber,0,5.010000228881836,1.8266667127609253,2.2966666221618652,0.12333333492279053,(10) International Publication Nninbor,0,5.260000228881836,1.9866666793823242,1.7766666412353516,0.15333342552185059,W() 03/015933 A]
Priority,0,1.2999999523162842,4.2866668701171875,0.7433333396911621,0.1099996566772461,Priority Data:,0,1.3033332824707031,4.433333396911621,0.5500000715255737,0.1033334732055664,"60/313,733"
