TextLineBlockCommon,0,1.1100000143051147,1.2466700077056885,0.5033329725265503,0.12333299964666367,Diodes,[B@7266cc91
TextLineBlockCommon,0,1.1066700220108032,1.5666699409484863,1.7033300399780273,0.2533330023288727,Zener diode,[B@3b007e44
TextLineBlockCommon,0,1.1066700220108032,2.0466699600219727,0.949999988079071,0.1933329999446869,STZ6.2N,[B@1d61c09f
TextLineBlockCommon,0,4.289999961853027,2.673330068588257,1.573330044746399,0.1166670024394989,•External dimensions (Units :,[B@7cad15ca
TextLineBlockCommon,0,1.1100000143051147,2.6933300495147705,0.7699999809265137,0.11999999731779099,•AppIicati0ns,[B@4771c0b8
TextLineBlockCommon,0,1.1066700220108032,2.8633298873901367,1.2033300399780273,0.11999999731779099,Constant voltage control,[B@7d2394ac
TextLineBlockCommon,0,5.196670055389404,3.043329954147339,0.24666599929332733,0.056666601449251175,2-9¢0-2,[B@2af5e863
TextLineBlockCommon,0,1.1100000143051147,3.036669969558716,1.6033300161361694,0.11999999731779099,Noise suppression on signal line,[B@766bd19d
TextLineBlockCommon,0,5.203330039978027,3.1833300590515137,0.23999999463558197,0.056666601449251175,1.910.2,[B@208ed728
TextLineBlockCommon,0,5.186669826507568,3.3299999237060547,0.27000001072883606,0.05666689947247505,0.95 0.95,[B@1cf93cb
TextLineBlockCommon,0,1.1100000143051147,3.5533299446105957,0.5600000023841858,0.09333349764347076,•Features,[B@62eff55a
TextLineBlockCommon,0,5.696670055389404,3.6333301067352295,0.10666699707508087,0.046666599810123444,No,[B@77d51a74
TextLineBlockCommon,0,5.123330116271973,3.6766700744628906,0.2933329939842224,0.09999989718198776,Li 9 9,[B@47bbf322
TextLineBlockCommon,0,5.556670188903809,3.666670083999634,0.24666599929332733,0.11999999731779099,I F?,[B@45761f9
TextLineBlockCommon,0,1.1133300065994263,3.7200000286102295,1.9900000095367432,0.11999999731779099,1) Small surface mounting type. (Sl\/ID3),[B@4e124a9
TextLineBlockCommon,0,1.1033300161361694,3.8933300971984863,2.619999885559082,0.11999999731779099,2) lVIultiple diodes with oommon anode configuration.,[B@592dd5bf
TextLineBlockCommon,0,4.53000020980835,3.9600000381469727,0.6766660213470459,0.05666689947247505,Week manumurgd,[B@502c1c56
TextLineBlockCommon,0,1.1033300161361694,4.066669940948486,0.8266670107841492,0.1166670024394989,3) High reliability.,[B@7ff87b38
TextLineBlockCommon,0,5.386670112609863,4.163330078125,0.2666659951210022,0.10666699707508087,0-4i8;é5,[B@1261db2b
TextLineBlockCommon,0,6.393330097198486,1.0199999809265137,0.7533329725265503,0.1466670036315918,STZ6.2N,[B@567bed7a
TextLineBlockCommon,0,5.906670093536377,2.673330068588257,0.2199999988079071,0.1166670024394989,mm),[B@622410f1
TextLineBlockCommon,0,6.313330173492432,3.0,0.21333299577236176,0.09999989718198776,mfg?,[B@2dd4708d
TextLineBlockCommon,0,6.376669883728027,3.216670036315918,0.2333340048789978,0.056666601449251175,0.s;0.1,[B@5629507c
TextLineBlockCommon,0,5.88332986831665,3.593329906463623,0.4533329904079437,0.07666680216789246,N |,[B@32632915
TextLineBlockCommon,0,6.513329982757568,3.593329906463623,0.22333300113677979,0.07666680216789246,It 0~o.1,[B@c1e3b8b
TextLineBlockCommon,0,6.146669864654541,4.166669845581055,0.2966670095920563,0.10000000149011612,0-@8:66,[B@14d728e4
TextLineBlockCommon,0,6.329999923706055,3.8233299255371094,0.20000000298023224,0.14333300292491913,hal,[B@39bd9b6c
TextLineBlockCommon,0,6.686669826507568,4.03000020980835,0.05666689947247505,0.25,S 2,[B@4f26ed11
TextLineBlockCommon,0,5.340000152587891,4.510000228881836,1.5,0.07666639983654022,Each lead has same dimensions,[B@4961fb0
TextLineBlockCommon,0,1.1100000143051147,4.579999923706055,0.7900000214576721,0.09333319962024689,•COnstruc“0n,[B@1bfa5e2a
TextLineBlockCommon,0,4.406670093536377,4.743330001831055,0.7466660141944885,0.08666659891605377,FIOHIVI Z SIVID3,[B@523c25bf
TextLineBlockCommon,0,1.1033300161361694,4.75,1.1100000143051147,0.11999999731779099,Silicon epitaxial planar,[B@6ad248c6
