FilingDate,0,1.5866700410842896,3.609999895095825,0.6733329892158508,0.09666679799556732,Datum prijave:,0,2.336669921875,3.6066699028015137,0.5833330154418945,0.08666680008172989,11.02.2004
RepresentiveFL,0,1.5833300352096558,5.659999847412109,0.4966669976711273,0.09666679799556732,Zastopnik:,0,2.1600000858306885,5.650000095367432,2.950000047683716,0.10999999940395355,"Marjan Pipan, ini. el., Kotnikova 5, 1000 Ljubljana, Sl"
Classification,0,4.670000076293945,3.346669912338257,0.9366660118103027,0.09333349764347076,(51) nm. cl. (2006),0,5.110000133514404,3.516669988632202,0.7666659951210022,0.09999989718198776,BGSD 85/804
PublicationDate,0,1.5866700410842896,3.966670036315918,1.6033300161361694,0.1033329963684082,Datum objavo prevoda zahtevkov:,0,2.153330087661743,4.146669864654541,0.5833330154418945,0.0900001972913742,31.12.2006
ApplicationNumber,0,4.670000076293945,3.966670036315918,1.8866699934005737,0.1033329963684082,(97) Objava evropske patentne prijave:,0,5.503330230712891,4.150000095367432,1.4766700267791748,0.09999989718198776,EP 1555218 A1. 20.07.2005
TitleFL,-1,0.0,0.0,0.0,0.0,,0,1.6066700220108032,6.026669979095459,1.063330054283142,0.09999989718198776,KARTUSA ZA KAVO
ApplicantFL,0,1.5866700410842896,5.273330211639404,0.3666670024394989,0.08333300054073334,Imetnik:,0,2.156670093536377,5.266670227050781,0.7366669774055481,0.09333319962024689,|.T.A.CA.S.r.l.
InventorFL,0,1.5866700410842896,4.886670112609863,0.4666669964790344,0.09999989718198776,lzumiteljaz,0,2.156670093536377,4.88332986831665,2.2566699981689453,0.10666699707508087,"Macchi Edoardo, 20010 Ossona (Ml), IT;"
PublicationNumber,0,1.5833300352096558,3.3233299255371094,0.8833330273628235,0.1166670024394989,Stevilka predmeta:,0,2.5399999618530273,3.3133299350738525,0.7566670179367065,0.11333300173282623,200430068
Priority,0,1.5866700410842896,4.426670074462891,1.2599999904632568,0.09999989718198776,Evropska patontna prijava:,0,2.153330087661743,4.606669902801514,1.4299999475479126,0.0900001972913742,11.02.2004 EP 04425089.2
