FilingDate,0,1.340000033378601,4.150000095367432,0.9066669940948486,0.12666699290275574,Data di depositoz,0,2.680000066757202,4.153329849243164,0.5666670203208923,0.10000000149011612,28.10.1980
AbstractFL,-1,0.0,0.0,0.0,0.0,,0,1.3433300256729126,7.519999980926514,2.7699999809265137,0.11999999731779099,"Nelle cassette W.C. incassate di tipo noto, per estrar"
Classification,0,5.416669845581055,0.9766669869422913,0.7300000190734863,0.16666699945926666,@ Int. Cl}:,0,6.303329944610596,0.9966670274734497,0.39333298802375793,0.10999999940395355,E 03 D
RepresentiveFL,0,4.650000095367432,6.380000114440918,0.6766669750213623,0.09666629880666733,Mandatarioz,0,4.653329849243164,6.519999980926514,2.5299999713897705,0.12999999523162842,"Patentanwélte Racheli & Fiammenghi, Lugano"
PublicationDate,0,1.340000033378601,5.260000228881836,1.100000023841858,0.09999989718198776,Brevetto rilasciato il:,0,2.6933300495147705,5.263329982757568,0.5533329844474792,0.09666679799556732,15.05.1984
PublicationDate,0,1.3366700410842896,6.519999980926514,1.1699999570846558,0.12999999523162842,brevetto pubblicato il:,0,2.6933300495147705,6.523330211639404,0.5533329844474792,0.09999989718198776,15.05.1984
ApplicationNumber,0,1.3366700410842896,3.0399999618530273,1.3066699504852295,0.10000000149011612,Numero della domanda:,0,2.680000066757202,3.043329954147339,0.4399999976158142,0.10000000149011612,8003 /80
TitleFL,-1,0.0,0.0,0.0,0.0,,0,1.340000033378601,7.123330116271973,4.996669769287109,0.14000000059604645,"Cassetta WC, incassata nel mum, permettente la f acile estrazione delle parti usurabili."
ApplicantFL,0,4.646669864654541,3.0399999618530273,0.9399999976158142,0.10000000149011612,'I`ito1are/ Titolari:,0,4.656670093536377,3.1833300590515137,1.9199999570846558,0.12666699290275574,"Brevind Etablissement, Schaan (LI)"
InventorFL,0,4.653329849243164,4.710000038146973,1.1399999856948853,0.09999989718198776,lnvent0re/ Inventori:,0,4.656670093536377,4.849999904632568,2.5533299446105957,0.10666699707508087,L’inventore ha rinunciato ad essere menzionato
